employee_id,name,department_id,position_id,subsidiary,hire_date,salary,email,status
E-1273,Chen Wang,D-18,P-62,mfg,2015-02-26,"33 711,00",  emp1273@meridian.COM  ,left
E-1274,xavier wang,D-38,P-27,mfg,10/07/2017,"$5,808.00",emp1274@meridian. co,active
E-1275,Zhou Li,D-16,P-67,saas,2016-11-09,19762,  emp1275@meridian. co  ,active
E-1276,  Quinn Quinn  ,D-32,P-27,mfg,2020-01-28,21330,emp1276@meridian.COM,active
E-1277,Chen Paul,D-27,P-33,retail,10/02/2019,11271,emp1277@meridian. co,left
E-1278,UMAR ZHANG,D-29,P-54,retail,03/22/2019,"$48,353.00",emp1278@meridian.com,active
E-1279,JACK ZHOU,D-12,P-54,mfg,07/14/2015,"55 620,00",emp1279@meridian.COM,active
E-1280,Zhang Xavier,D-24,P-100,mfg,2025-09-01,"$55,351.00",emp1280@meridian.com,active
E-1281,Olive Wu,D-9,P-29,saas,2022-03-22,51 542,emp1281@meridian. co,active
E-1282,mona umar,D-23,P-50,mfg,12-03-2020,28627,  emp1282@meridian.COM  ,active
E-1283,  Zhang Carol  ,D-9,P-86,saas,2018-06-06,11210,emp1283@meridian.com,active
E-1284,Yuki Carol,D-36,P-38,mfg,2017-09-01,"$53,031.00",  emp1284@meridian.COM  ,active
E-1285,Frank Zhou,D-16,P-111,saas,01/28/2015,"$45,400.00",EMP1285@MERIDIAN.COM,active
E-1286,Alice Sun,D-31,P-63,mfg,05-11-2022,44774,  emp1286@meridian.com  ,active
E-1287,Olive Xu,D-39,P-99,retail,2023-11-05,37424,emp1287@meridian.COM,active
E-1288,Liu Karen,D-26,P-109,retail,07-10-2018,8330,emp1288@meridian.COM,active
E-1289,Mona Ivy,D-23,P-104,saas,2021-05-20,"$52,050.00",emp1289@meridian. co,active
E-1290,UMAR SAM,D-16,P-43,mfg,06/05/2019,"$40,237.00",emp1290@meridian. co,active
E-1291,Zhou Xu,D-2,P-76,retail,2026-12-06,"42 837,00",emp1291@meridian. co,active
E-1292,SAM WENDY,D-10,P-62,saas,2018-11-21,28 622,  emp1292@meridian.com  ,active
E-1293,  Quinn Xu  ,D-27,P-24,saas,27-06-2018,36493,EMP1293@MERIDIAN. CO,active
E-1294,Grace Eve,D-18,P-114,mfg,11-03-2025,10357,  emp1294@meridian. co  ,active
E-1295,  Zhang Wu  ,D-6,P-88,retail,16-07-2024,32 249,emp1295@meridian. co,active
E-1296,Wu Yuki,D-18,P-67,retail,2015-01-07,42585,emp1296@meridian. co,active
E-1297,Zane Carol,D-12,P-32,mfg,02/24/2024,49631,EMP1297@MERIDIAN.COM,active
E-1298,Yuki Rose,D-9,P-36,mfg,2026-01-15,"$32,459.00",emp1298@meridian.com,active
E-1299,SUN ZHAO,D-1,P-108,mfg,07/27/2017,15 204,emp1299@meridian.COM,active
E-1300,Vera Zhou,D-31,P-10,retail,02/12/2016,34619,emp1300@meridian. co,left
E-1301,  Vera Leo  ,D-28,P-78,saas,2024-09-02,56994,emp1301@meridian.COM,active
E-1302,Zhao Nick,D-23,P-76,retail,03/02/2017,40261,emp1302@meridian. co,active
E-1303,  Nick Zane  ,D-29,P-68,retail,12/18/2016,54957,emp1303@meridian.com,active
E-1304,Wendy Grace,D-18,P-115,retail,2019-09-18,49725,emp1304@meridian.com,active
E-1305,Xavier Chen,D-9,P-66,mfg,08-01-2016,9897,emp1305@meridian. co,active
E-1306,Wang Alice,D-16,P-2,retail,04/09/2022,59 423,emp1306@meridian.com,active
E-1307,  Liu Grace  ,D-7,P-72,retail,10/16/2019,23147,emp1307@meridian. co,active
E-1308,  Karen Nick  ,D-16,P-31,mfg,03/02/2022,24681,emp1308@meridian.com,active
E-1309,OLIVE GRACE,D-21,P-74,retail,07-06-2024,49696,EMP1309@MERIDIAN. CO,active
E-1310,  Rose Xu  ,D-21,P-110,retail,2016-02-10,"$49,188.00",emp1310@meridian. co,active
E-1311,DAVID JACK,D-21,P-23,retail,2025-12-03,"$20,662.00",EMP1311@MERIDIAN.COM,left
E-1312,  Eve Jack  ,D-32,P-16,mfg,04/05/2020,42937,emp1312@meridian. co,active
E-1313,wu zhang,D-9,P-28,mfg,09/27/2023,"$19,450.00",emp1313@meridian.com,active
E-1314,YUKI TINA,D-10,P-29,mfg,13-01-2017,"54 999,00",emp1314@meridian.COM,active
E-1315,grace chen,D-1,P-52,retail,2015-08-28,33483,  emp1315@meridian.COM  ,active
E-1316,wu leo,D-19,P-9,retail,2025-06-02,"$55,841.00",  emp1316@meridian. co  ,active
E-1317,LIU HU,D-13,P-76,mfg,2022-10-18,28547,emp1317@meridian.com,active
E-1318,VERA UMAR,D-39,P-95,mfg,02/11/2020,"$9,522.00",EMP1318@MERIDIAN. CO,active
E-1319,WANG ROSE,D-34,P-111,retail,2023-06-15,"$58,963.00",emp1319@meridian. co,active
E-1320,GUO SAM,D-2,P-72,saas,01/08/2021,"$47,342.00",emp1320@meridian. co,active
E-1321,Li Xu,D-4,P-23,mfg,2024-01-28,"$17,560.00",emp1321@meridian. co,active
E-1322,  Wendy Li  ,D-5,P-11,mfg,2025-08-11,32710,EMP1322@MERIDIAN. CO,active
E-1323,JACK QUINN,D-35,P-40,saas,03/23/2024,35436,  emp1323@meridian. co  ,active
E-1324,  Alice Jack  ,D-22,P-117,retail,2023-08-13,31004,emp1324@meridian.com,active
E-1325,Vera Jack,D-13,P-15,retail,2025-06-23,"53 696,00",emp1325@meridian. co,active
E-1326,Zhao Nick,D-2,P-10,retail,03-02-2020,"$7,779.00",  emp1326@meridian.com  ,active
E-1327,JACK QUINN,D-8,P-104,mfg,02-04-2026,"$35,687.00",EMP1327@MERIDIAN.COM,active
E-1328,Wendy Liu,D-4,P-51,retail,11/03/2026,54232,EMP1328@MERIDIAN.COM,active
E-1329,Henry David,D-29,P-61,saas,2021-06-24,47649,emp1329@meridian. co,active
E-1330,Wu Umar,D-12,P-54,saas,2026-08-11,38580,emp1330@meridian.com,active
E-1331,  Lin Lin  ,D-3,P-54,retail,2019-08-02,26486,emp1331@meridian.COM,left
E-1332,Zhao Carol,D-5,P-103,saas,2026-11-19,7246,emp1332@meridian.com,active
E-1333,  Olive Alice  ,D-39,P-12,mfg,04/01/2018,32831,emp1333@meridian. co,active
E-1334,Olive Jack,D-14,P-13,mfg,2026-08-07,57445,emp1334@meridian.com,active
E-1335,karen lin,D-14,P-101,mfg,2023-08-02,18453,emp1335@meridian.com,active
E-1336,  David Chen  ,D-3,P-52,mfg,2023-02-15,56291,emp1336@meridian. co,left
E-1337,Karen Xu,D-11,P-106,mfg,02/01/2017,"$36,166.00",emp1337@meridian.com,active
E-1338,Zane Xavier,D-19,P-5,saas,2022-01-04,58492,emp1338@meridian.com,active
E-1339,Sun Mona,D-9,P-53,retail,2021-08-05,27541,emp1339@meridian.com,active
E-1340,Li Mona,D-35,P-62,mfg,01/17/2018,40177,emp1340@meridian.COM,active
E-1341,GUO WENDY,D-32,P-64,mfg,27-12-2020,"$24,659.00",emp1341@meridian. co,active
E-1342,zhao bob,D-18,P-94,retail,25-09-2015,"$44,815.00",  emp1342@meridian.com  ,active
E-1343,Li Yuki,D-16,P-38,mfg,2026-01-26,28212,emp1343@meridian. co,active
E-1344,UMAR WU,D-11,P-17,retail,18-12-2024,8169,EMP1344@MERIDIAN. CO,active
E-1345,  Xavier Li  ,D-23,P-64,retail,2019-03-21,55059,emp1345@meridian.com,active
E-1346,  Wang Wu  ,D-39,P-116,mfg,2021-11-24,38641,emp1346@meridian. co,active
E-1347,Frank Paul,D-36,P-67,retail,08-08-2018,14655,emp1347@meridian.com,active
E-1348,  Nick Vera  ,D-21,P-45,saas,2022-04-25,"$36,211.00",emp1348@meridian. co,left
E-1349,Li Rose,D-20,P-45,retail,2015-06-15,34 398,  emp1349@meridian.COM  ,active
E-1350,vera yuki,D-32,P-103,retail,2026-11-10,"16 786,00",emp1350@meridian.COM,active
E-1351,Leo Sun,D-18,P-94,mfg,2023-10-26,52 045,emp1351@meridian.com,left
E-1352,Xavier Wang,D-24,P-54,retail,12/17/2015,41003,EMP1352@MERIDIAN.COM,active
E-1353,Mona Vera,D-23,P-63,retail,2022-12-24,44823,emp1353@meridian.com,active
E-1354,jack ivy,D-26,P-40,saas,2024-09-03,"$55,823.00",emp1354@meridian.com,active
E-1355,Henry Bob,D-19,P-19,mfg,2018-11-21,42580,emp1355@meridian. co,active
E-1356,Wu Jack,D-33,P-47,saas,12/19/2026,30 159,emp1356@meridian.COM,active
E-1357,Rose Xavier,D-18,P-103,mfg,04/01/2025,"$43,098.00",emp1357@meridian.COM,active
E-1358,Umar Eve,D-25,P-29,mfg,2017-05-01,6846,  emp1358@meridian. co  ,active
E-1359,Alice Chen,D-17,P-111,saas,06/25/2018,54046,emp1359@meridian.com,active
E-1360,  Wendy Carol  ,D-5,P-27,retail,15-04-2016,"$50,288.00",EMP1360@MERIDIAN.COM,left
E-1361,  Frank Umar  ,D-10,P-30,retail,10-01-2022,"$49,573.00",EMP1361@MERIDIAN.COM,active
E-1362,Xavier Bob,D-1,P-111,retail,2025-01-17,"$49,651.00",  emp1362@meridian.com  ,active
E-1363,Ivy Mona,D-15,P-82,mfg,11/07/2021,27721,EMP1363@MERIDIAN. CO,active
E-1364,xavier umar,D-19,P-72,retail,2020-03-10,8321,  emp1364@meridian.com  ,active
E-1365,  Mona Nick  ,D-36,P-27,retail,2017-05-20,"$52,858.00",  emp1365@meridian.com  ,active
E-1366,Guo Paul,D-19,P-52,retail,2026-07-27,"12 398,00",emp1366@meridian.COM,active
E-1367,  Li Grace  ,D-40,P-74,retail,2020-07-21,7 456,emp1367@meridian.COM,active
E-1368,IVY GRACE,D-15,P-69,mfg,06/27/2023,"$39,019.00",emp1368@meridian.com,active
E-1369,Guo Zhang,D-5,P-80,retail,05/01/2019,"$6,428.00",emp1369@meridian. co,active
E-1370,  Rose Umar  ,D-13,P-106,retail,20-04-2017,"$46,299.00",emp1370@meridian. co,active
E-1371,olive sam,D-2,P-46,saas,2025-03-02,47230,emp1371@meridian.COM,active
E-1372,Sam Wendy,D-36,P-90,retail,2015-06-12,15 867,  emp1372@meridian.com  ,active
E-1373,JACK ZHANG,D-6,P-33,mfg,12/08/2015,51195,  emp1373@meridian.com  ,active
E-1374,David Lin,D-4,P-47,retail,2022-04-04,"$30,883.00",EMP1374@MERIDIAN.COM,active
E-1375,Karen Lin,D-36,P-24,saas,01-02-2017,53192,  emp1375@meridian.COM  ,active
E-1376,Ivy Wang,D-39,P-74,mfg,07/20/2025,27436,  emp1376@meridian. co  ,active
E-1377,Guo Karen,D-2,P-40,retail,2024-11-27,32820,emp1377@meridian.com,active
E-1378,jack jack,D-25,P-5,saas,2016-06-04,"55 033,00",EMP1378@MERIDIAN. CO,left
E-1379,  Wendy Rose  ,D-28,P-45,saas,2026-08-11,6196,emp1379@meridian.COM,active
E-1380,Quinn Lin,D-8,P-47,retail,02/12/2017,"$43,290.00",  emp1380@meridian.com  ,active
E-1381,  Sun Chen  ,D-14,P-110,mfg,12-04-2021,11 182,emp1381@meridian. co,active
E-1382,Xu Wendy,D-38,P-8,saas,2020-04-07,"$22,692.00",emp1382@meridian. co,active
E-1383,Xu Wendy,D-36,P-66,retail,2015-04-24,"$18,857.00",emp1383@meridian.COM,active
E-1384,Alice Henry,D-30,P-2,retail,2017-07-17,59212,EMP1384@MERIDIAN.COM,active
E-1385,Li Mona,D-34,P-83,retail,2026-01-09,15971,  emp1385@meridian.COM  ,active
E-1386,  Alice Zhou  ,D-25,P-45,retail,2017-03-27,"$24,150.00",EMP1386@MERIDIAN. CO,left
E-1387,WENDY MONA,D-5,P-30,retail,2023-04-19,15025,emp1387@meridian.COM,active
E-1388,CHEN ZHOU,D-30,P-76,retail,20-01-2015,21 332,emp1388@meridian. co,active
E-1389,sam xu,D-35,P-61,mfg,12-12-2021,"9 680,00",emp1389@meridian.COM,active
E-1390,Paul Zhang,D-32,P-9,retail,2024-11-15,"$56,987.00",emp1390@meridian.COM,active
E-1391,  Grace Tina  ,D-28,P-29,saas,08/27/2016,"$20,119.00",emp1391@meridian. co,active
E-1392,Yuki Zhao,D-16,P-75,mfg,08/02/2023,"$5,468.00",EMP1392@MERIDIAN.COM,active
E-1393,Henry Wang,D-40,P-66,retail,2021-11-17,41769,EMP1393@MERIDIAN.COM,active
E-1394,  Paul Sun  ,D-9,P-36,mfg,11/27/2022,25250,emp1394@meridian. co,left
E-1395,Olive David,D-31,P-83,mfg,04/12/2015,43619,  emp1395@meridian. co  ,left
E-1396,HENRY ROSE,D-19,P-4,saas,22-01-2024,"$52,221.00",  emp1396@meridian.COM  ,left
E-1397,MONA LIN,D-27,P-3,mfg,15-02-2016,"$47,448.00",emp1397@meridian. co,active
E-1398,Xavier Chen,D-3,P-28,saas,08/04/2025,39584,emp1398@meridian. co,active
E-1399,rose sam,D-17,P-5,mfg,2018-11-24,"$18,317.00",EMP1399@MERIDIAN. CO,active
E-1400,Karen Wu,D-35,P-15,saas,2020-12-22,26701,emp1400@meridian. co,left
E-1401,  Zhou Hu  ,D-39,P-27,retail,08/04/2025,31153,emp1401@meridian. co,active
E-1402,Chen Alice,D-40,P-54,saas,24-08-2024,"54 408,00",emp1402@meridian.com,active
E-1403,ROSE WU,D-29,P-87,retail,09/12/2023,7345,EMP1403@MERIDIAN. CO,active
E-1404,Alice Olive,D-8,P-37,retail,04-02-2026,"36 073,00",emp1404@meridian.com,left
E-1405,Guo Karen,D-27,P-84,retail,2020-10-19,48125,  emp1405@meridian.COM  ,active
E-1406,Bob Chen,D-28,P-27,retail,03/05/2026,49084,  emp1406@meridian.com  ,active
E-1407,  Umar Frank  ,D-13,P-114,retail,05/08/2026,"$13,389.00",EMP1407@MERIDIAN.COM,left
E-1408,  Rose Wang  ,D-16,P-68,retail,11/16/2026,49176,  emp1408@meridian.COM  ,active
E-1409,EVE TINA,D-33,P-79,retail,11/02/2025,42320,emp1409@meridian.COM,left
E-1410,  Zhao Liu  ,D-37,P-29,mfg,01-03-2016,10791,  emp1410@meridian.COM  ,left
E-1411,VERA UMAR,D-29,P-105,retail,2020-01-16,"$47,897.00",  emp1411@meridian. co  ,active
E-1412,Sam Zhao,D-19,P-88,retail,2024-02-02,49 419,emp1412@meridian.COM,active
E-1413,SAM ZANE,D-32,P-35,mfg,2026-12-16,"16 028,00",  emp1413@meridian. co  ,active
E-1414,Mona Hu,D-5,P-105,retail,2021-02-19,44693,EMP1414@MERIDIAN.COM,active
E-1415,Zhang Li,D-29,P-5,retail,2020-10-21,53 353,emp1415@meridian.COM,active
E-1416,Liu David,D-37,P-107,retail,13-09-2020,43812,emp1416@meridian.COM,active
E-1417,hu yuki,D-14,P-4,saas,11/16/2015,"20 199,00",  emp1417@meridian.com  ,active
E-1418,Paul Umar,D-37,P-95,retail,11/15/2021,"19 428,00",emp1418@meridian.com,active
E-1419,Nick Lin,D-24,P-52,saas,16-08-2025,"$30,242.00",  emp1419@meridian.COM  ,active
E-1420,  Ivy Karen  ,D-11,P-52,retail,06/07/2022,35454,emp1420@meridian.com,active
E-1421,  Rose Jack  ,D-23,P-107,retail,2026-04-23,"7 144,00",  emp1421@meridian.COM  ,active
E-1422,liu wendy,D-25,P-44,saas,2016-10-25,"$14,846.00",EMP1422@MERIDIAN. CO,left
E-1423,Lin Bob,D-26,P-69,retail,2016-02-03,"33 885,00",emp1423@meridian.com,active
E-1424,  Umar Ivy  ,D-25,P-29,retail,2016-02-14,"$59,029.00",emp1424@meridian.COM,active
E-1425,DAVID IVY,D-19,P-103,saas,2026-09-12,"$49,987.00",emp1425@meridian.COM,active
E-1426,Sam Wu,D-10,P-87,mfg,02/05/2025,"$55,708.00",emp1426@meridian.com,active
E-1427,  Xavier Wang  ,D-35,P-2,mfg,08-03-2016,"$37,515.00",emp1427@meridian.com,active
E-1428,Zhang Zane,D-1,P-33,saas,02/12/2022,58353,  emp1428@meridian.com  ,left
E-1429,Xu Xavier,D-3,P-53,saas,2020-11-15,"$33,848.00",emp1429@meridian.com,active
E-1430,OLIVE LIU,D-14,P-64,retail,2023-09-11,17 775,emp1430@meridian.COM,active
E-1431,  Mona Hu  ,D-20,P-81,mfg,2021-05-04,14697,  emp1431@meridian.COM  ,active
E-1432,Ivy David,D-39,P-20,retail,09/03/2016,"$39,898.00",emp1432@meridian.com,active
E-1433,li zhao,D-37,P-73,retail,07/17/2025,45963,emp1433@meridian. co,active
E-1434,NICK XU,D-30,P-93,retail,01/13/2018,"$8,928.00",emp1434@meridian.com,left
E-1435,Wendy Frank,D-27,P-83,saas,09/09/2024,"$40,903.00",EMP1435@MERIDIAN.COM,active
E-1436,Rose Bob,D-32,P-45,mfg,2018-12-14,22456,  emp1436@meridian.com  ,active
E-1437,ALICE SUN,D-38,P-29,retail,07/02/2025,11409,  emp1437@meridian.COM  ,active
E-1438,Mona Zhou,D-16,P-95,retail,09/04/2024,"$17,958.00",  emp1438@meridian.COM  ,active
E-1439,Hu Quinn,D-6,P-55,saas,07/07/2018,33018,emp1439@meridian. co,left
E-1440,Chen Yuki,D-40,P-94,retail,01/23/2017,"36 892,00",emp1440@meridian. co,active
E-1441,BOB UMAR,D-8,P-25,retail,2016-01-07,5759,EMP1441@MERIDIAN.COM,active
E-1442,lin sam,D-8,P-74,retail,21-01-2021,8 943,emp1442@meridian. co,active
E-1443,  Grace Eve  ,D-17,P-81,retail,2020-04-16,"$57,991.00",emp1443@meridian.com,left
E-1444,  Umar David  ,D-5,P-55,mfg,2025-06-16,56289,EMP1444@MERIDIAN. CO,active
E-1445,  Wu Leo  ,D-19,P-30,retail,2018-04-25,"$57,880.00",emp1445@meridian.COM,active
E-1446,Xu Hu,D-4,P-95,mfg,2026-06-05,8084,emp1446@meridian.COM,active
E-1447,  Nick Alice  ,D-39,P-112,mfg,06-07-2016,"$43,945.00",emp1447@meridian. co,active
E-1448,SAM ALICE,D-26,P-99,saas,2015-08-15,"$5,652.00",EMP1448@MERIDIAN.COM,active
E-1449,LIN TINA,D-19,P-80,retail,2023-12-27,17315,  emp1449@meridian. co  ,active
E-1450,Xu Wendy,D-7,P-38,retail,2024-04-15,31756,emp1450@meridian.COM,active
E-1451,  Sun Liu  ,D-23,P-29,retail,06/16/2021,32345,  emp1451@meridian.com  ,active
E-1452,Umar Paul,D-8,P-21,saas,2020-07-19,"$40,694.00",emp1452@meridian.com,active
E-1453,Xavier Wu,D-12,P-17,mfg,01/23/2017,"$35,193.00",emp1453@meridian.com,left
E-1454,  Carol Wendy  ,D-35,P-53,retail,2019-07-11,24490,emp1454@meridian.COM,active
E-1455,Lin Eve,D-40,P-49,retail,2021-09-16,"$52,890.00",emp1455@meridian.com,active
E-1456,  Paul Ivy  ,D-7,P-110,saas,04/20/2021,"$53,329.00",EMP1456@MERIDIAN.COM,active
E-1457,  Karen Henry  ,D-39,P-73,retail,2025-12-05,15931,EMP1457@MERIDIAN.COM,active
E-1458,Jack Wendy,D-2,P-64,retail,28-04-2020,"$39,852.00",  emp1458@meridian.com  ,active
E-1459,Wu Wu,D-8,P-80,saas,08-11-2020,43241,EMP1459@MERIDIAN.COM,left
E-1460,UMAR ZHAO,D-30,P-32,retail,2022-11-08,41451,emp1460@meridian. co,active
E-1461,Wu Umar,D-34,P-54,mfg,08-03-2019,59838,emp1461@meridian. co,left
E-1462,HENRY ZHAO,D-22,P-52,mfg,2024-11-10,"27 802,00",emp1462@meridian.com,left
E-1463,  Vera Wu  ,D-12,P-97,retail,10-07-2022,24150,emp1463@meridian.com,active
E-1464,Jack Wang,D-5,P-20,retail,2026-04-04,51362,EMP1464@MERIDIAN.COM,active
E-1465,Zhao Wang,D-4,P-47,saas,2026-08-24,6341,emp1465@meridian.com,left
E-1466,Nick Karen,D-39,P-56,mfg,08/01/2018,"$10,907.00",emp1466@meridian.com,active
E-1467,Grace Chen,D-2,P-3,saas,09/22/2025,"$32,161.00",emp1467@meridian.COM,active
E-1468,leo wu,D-7,P-104,mfg,2025-08-03,"$33,362.00",EMP1468@MERIDIAN.COM,active
E-1469,WU JACK,D-16,P-102,mfg,03/01/2018,44830,EMP1469@MERIDIAN. CO,active
E-1470,tina xavier,D-6,P-78,mfg,08/03/2020,56447,emp1470@meridian.com,active
E-1471,Wendy Li,D-3,P-9,mfg,06/12/2026,19959,emp1471@meridian.com,active
E-1472,Nick Lin,D-37,P-59,retail,2024-11-24,"$52,056.00",emp1472@meridian.com,active
E-1473,Zhou Paul,D-17,P-90,mfg,02-10-2025,20469,emp1473@meridian. co,active
E-1474,  Zhou Eve  ,D-17,P-88,retail,05/27/2015,39 882,emp1474@meridian. co,active
E-1475,Li Xavier,D-40,P-62,retail,2019-04-06,7 702,emp1475@meridian. co,active
E-1476,SAM HU,D-37,P-53,saas,2026-12-14,"$9,082.00",  emp1476@meridian.COM  ,active
E-1477,Paul Olive,D-21,P-41,mfg,25-06-2015,"$51,200.00",emp1477@meridian.COM,active
E-1478,  Sun Xu  ,D-28,P-95,saas,10-04-2015,23032,emp1478@meridian.com,active
E-1479,Quinn Eve,D-34,P-40,retail,07/07/2026,"$15,087.00",EMP1479@MERIDIAN.COM,active
E-1480,Xavier Xavier,D-18,P-2,retail,2018-07-18,"$36,536.00",emp1480@meridian.com,active
E-1481,Guo Lin,D-7,P-54,retail,23-03-2015,22117,emp1481@meridian. co,active
E-1482,  Frank Henry  ,D-7,P-11,retail,12/11/2019,30417,emp1482@meridian.com,active
E-1483,ZHOU NICK,D-4,P-34,mfg,10/11/2024,13412,EMP1483@MERIDIAN.COM,active
E-1484,  Zhao Zhou  ,D-17,P-9,retail,13-10-2023,45355,emp1484@meridian.com,active
E-1485,Zhang Sam,D-14,P-53,retail,14-01-2024,24540,emp1485@meridian.com,active
E-1486,chen rose,D-19,P-58,mfg,2020-12-09,51 582,emp1486@meridian. co,active
E-1487,zhao guo,D-34,P-16,mfg,03/12/2018,22392,emp1487@meridian.COM,active
E-1488,Hu Wu,D-35,P-17,saas,2020-05-21,11488,emp1488@meridian. co,active
E-1489,  Zhang Wu  ,D-39,P-35,retail,2023-06-09,55059,emp1489@meridian.com,active
E-1490,Leo Liu,D-1,P-16,saas,2017-03-06,23340,emp1490@meridian.com,active
E-1491,PAUL HU,D-24,P-13,retail,2023-02-22,26 016,emp1491@meridian.com,active
E-1492,  Sam Quinn  ,D-39,P-1,mfg,2018-12-03,33832,emp1492@meridian.COM,active
E-1493,Zhao Sam,D-19,P-119,mfg,06/20/2019,"39 117,00",EMP1493@MERIDIAN.COM,active
E-1494,Guo Paul,D-38,P-2,mfg,2023-11-27,16011,emp1494@meridian.com,left
E-1495,karen nick,D-3,P-20,saas,2020-06-24,53282,EMP1495@MERIDIAN.COM,active
E-1496,Guo Li,D-34,P-32,saas,2023-10-13,"41 721,00",emp1496@meridian.COM,active
E-1497,Chen Zhou,D-33,P-103,saas,2024-04-02,45724,emp1497@meridian.com,left
E-1498,GUO NICK,D-39,P-60,retail,01/05/2017,36325,emp1498@meridian.COM,active
E-1499,Wu Umar,D-39,P-101,mfg,03/27/2018,56535,emp1499@meridian.com,active
E-1500,Wu Xu,D-28,P-102,retail,06/08/2021,17 570,  emp1500@meridian.com  ,active
E-1501,PAUL XAVIER,D-1,P-70,retail,10-05-2024,23731,emp1501@meridian. co,active
E-1502,WU JACK,D-20,P-12,mfg,2016-05-04,56717,  emp1502@meridian.com  ,active
E-1503,Zhou Mona,D-22,P-47,mfg,01/14/2018,"$12,641.00",emp1503@meridian. co,active
E-1504,  Ivy Wendy  ,D-5,P-23,retail,2015-03-20,24176,  emp1504@meridian.com  ,active
E-1505,Eve Rose,D-9,P-72,retail,2022-05-16,"33 251,00",emp1505@meridian.com,active
E-1506,Xavier Wu,D-21,P-19,retail,25-08-2024,"$22,623.00",emp1506@meridian. co,active
E-1507,Quinn Jack,D-39,P-44,retail,2018-01-19,"$42,511.00",emp1507@meridian. co,active
E-1508,  Grace David  ,D-12,P-120,mfg,2020-01-16,59140,  emp1508@meridian. co  ,active
E-1509,David Ivy,D-4,P-5,retail,2022-06-02,35518,  emp1509@meridian.com  ,active
E-1510,WU LI,D-34,P-79,retail,2020-11-05,"35 765,00",EMP1510@MERIDIAN. CO,active
E-1511,Liu Zhang,D-31,P-79,retail,2022-11-13,57785,emp1511@meridian.com,active
E-1512,wendy alice,D-28,P-9,saas,2015-08-23,41166,emp1512@meridian. co,active
E-1513,Carol Paul,D-34,P-3,retail,15-03-2018,7277,emp1513@meridian. co,active
E-1514,ZHOU DAVID,D-2,P-86,retail,2019-04-26,45657,emp1514@meridian. co,active
E-1515,Nick Quinn,D-32,P-117,retail,2019-06-25,"$57,645.00",emp1515@meridian.com,active
E-1516,VERA VERA,D-4,P-105,retail,2020-12-02,54847,  emp1516@meridian.COM  ,active
E-1517,Leo Wendy,D-25,P-3,mfg,28-07-2022,"$9,299.00",emp1517@meridian.com,left
E-1518,MONA ZHOU,D-22,P-10,retail,2024-08-28,"$13,453.00",emp1518@meridian.com,active
E-1519,Zane Wang,D-18,P-70,mfg,2023-04-15,33902,emp1519@meridian.COM,active
E-1520,Sam Karen,D-14,P-86,mfg,09/24/2021,59777,emp1520@meridian. co,active
E-1521,HU SAM,D-20,P-18,saas,2025-06-24,"$27,901.00",emp1521@meridian.COM,active
E-1522,Guo David,D-2,P-53,retail,03/21/2026,16592,emp1522@meridian.COM,active
E-1523,  Xu Wu  ,D-37,P-25,retail,2025-12-05,18693,EMP1523@MERIDIAN.COM,active
E-1524,SUN LIU,D-25,P-27,retail,2020-01-10,21474,emp1524@meridian.com,active
E-1525,vera david,D-27,P-114,retail,2017-03-26,10 431,EMP1525@MERIDIAN. CO,left
E-1526,Ivy Umar,D-8,P-108,mfg,12-03-2020,6 809,emp1526@meridian.COM,active
E-1527,  Liu David  ,D-38,P-118,saas,2021-11-09,44656,EMP1527@MERIDIAN. CO,active
E-1528,XU MONA,D-20,P-109,retail,23-03-2020,39871,emp1528@meridian.com,active
E-1529,David Eve,D-30,P-76,retail,2021-03-17,"$59,197.00",EMP1529@MERIDIAN. CO,left
E-1530,ZHOU ZHOU,D-35,P-88,retail,05/18/2016,5171,emp1530@meridian.COM,active
E-1531,Zhao Hu,D-29,P-42,saas,2023-05-21,51996,emp1531@meridian.com,active
E-1532,QUINN SUN,D-16,P-73,retail,2016-04-24,31371,EMP1532@MERIDIAN.COM,active
E-1533,HU LEO,D-37,P-26,retail,2026-10-15,28362,EMP1533@MERIDIAN.COM,active
E-1534,Carol Li,D-25,P-13,retail,10/11/2016,28085,emp1534@meridian. co,active
E-1535,Lin Rose,D-18,P-97,retail,10-12-2017,28203,emp1535@meridian.com,active
E-1536,WANG LEO,D-27,P-32,retail,2025-11-25,"$46,718.00",EMP1536@MERIDIAN.COM,active
E-1537,LIN WANG,D-24,P-54,retail,2015-11-10,54114,emp1537@meridian.COM,active
E-1538,  Frank Zhou  ,D-12,P-98,retail,2023-02-10,35176,EMP1538@MERIDIAN.COM,active
E-1539,karen wendy,D-35,P-27,retail,05/23/2018,58798,emp1539@meridian.com,active
E-1540,HU KAREN,D-21,P-31,saas,2017-02-08,"11 253,00",emp1540@meridian.com,left
E-1541,Xu Zhang,D-37,P-32,mfg,21-02-2016,14176,emp1541@meridian. co,active
E-1542,henry rose,D-34,P-8,mfg,11/23/2017,29720,emp1542@meridian.com,active
E-1543,hu chen,D-40,P-40,retail,27-07-2022,52243,emp1543@meridian.COM,active
E-1544,Jack Xu,D-12,P-30,retail,24-10-2026,"$13,294.00",emp1544@meridian.COM,active
E-1545,  Henry Chen  ,D-21,P-84,saas,08-09-2015,"$36,988.00",emp1545@meridian. co,active
E-1546,  Alice Wang  ,D-7,P-11,retail,01/23/2021,19588,emp1546@meridian.COM,active
